dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1867-09-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1867-10-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1867-11-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1867-12-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-01-01,26.339000000000002,1.4969999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-02-01,27.081,1.6030000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-03-01,27.322000000000006,1.5619999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-04-01,26.999000000000002,1.594,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-05-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-06-01,25.127,1.4680000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-07-01,25.046999999999997,1.2409999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-08-01,24.749,1.435,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-09-01,25.004,1.3940000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-10-01,25.785,1.287,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-11-01,25.308000000000003,1.344,Abengourou,Côte D'Ivoire,7.23N,4.05W
1868-12-01,26.025,1.392,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-01-01,26.484,1.669,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-02-01,28.365,1.6,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-03-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-04-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-05-01,26.37,1.496,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-06-01,25.995,1.1440000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-07-01,25.163,1.268,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-08-01,24.719,1.3219999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-09-01,25.521,1.304,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-10-01,25.951999999999998,1.3090000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-11-01,25.766,1.4240000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1869-12-01,25.289,1.4180000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-01-01,26.531999999999996,1.489,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-02-01,26.706999999999997,1.587,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-03-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-04-01,26.744,1.4780000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-05-01,26.378,1.443,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-06-01,26.130000000000006,1.178,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-07-01,25.438000000000002,1.304,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-08-01,24.566999999999997,1.472,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-09-01,25.33,1.265,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-10-01,25.928,1.5219999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-11-01,25.948,1.357,Abengourou,Côte D'Ivoire,7.23N,4.05W
1870-12-01,25.223000000000003,1.505,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-01-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-02-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-03-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-04-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-05-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-06-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-07-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-08-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-09-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-10-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-11-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1871-12-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-01-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-02-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-03-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-04-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-05-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-06-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-07-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-08-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-09-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-10-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-11-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1872-12-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-01-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-02-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-03-01,27.971999999999998,1.251,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-04-01,,,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-05-01,26.833,1.181,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-06-01,26.311999999999998,1.234,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-07-01,25.087,1.069,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-08-01,24.544,1.0170000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-09-01,25.136999999999997,1.262,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-10-01,25.429,1.0,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-11-01,25.754,1.234,Abengourou,Côte D'Ivoire,7.23N,4.05W
1873-12-01,26.141,1.094,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-01-01,26.505,1.726,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-02-01,27.62,1.186,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-03-01,27.293000000000006,1.411,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-04-01,27.558000000000003,1.002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-05-01,26.228,1.173,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-06-01,25.823,1.167,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-07-01,24.455,1.042,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-08-01,24.008000000000006,1.16,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-09-01,24.948,0.898,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-10-01,25.365,1.3530000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-11-01,25.526999999999997,1.33,Abengourou,Côte D'Ivoire,7.23N,4.05W
1874-12-01,25.559,1.416,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-01-01,25.705,1.272,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-02-01,27.214,1.0070000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-03-01,27.500999999999998,0.9420000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-04-01,26.98,0.9329999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-05-01,26.123,0.7979999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-06-01,25.266,0.87,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-07-01,24.128,1.454,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-08-01,23.701999999999998,1.1159999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-09-01,24.366999999999997,0.855,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-10-01,24.980999999999998,0.8420000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-11-01,24.897,0.8079999999999999,Abengourou,Côte D'Ivoire,7.23N,4.05W
1875-12-01,25.009,1.124,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-01-01,25.787,1.296,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-02-01,26.888,1.5019999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-03-01,27.534,1.351,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-04-01,26.758000000000003,2.021,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-05-01,25.950000000000006,0.851,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-06-01,25.456999999999997,1.212,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-07-01,24.138,1.689,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-08-01,23.436,1.615,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-09-01,24.037000000000006,1.3159999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-10-01,25.14,1.393,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-11-01,25.109,1.429,Abengourou,Côte D'Ivoire,7.23N,4.05W
1876-12-01,25.024,1.254,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-01-01,25.951,1.676,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-02-01,27.34,1.5530000000000002,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-03-01,27.951999999999998,1.386,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-04-01,27.17,0.966,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-05-01,26.546999999999997,0.747,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-06-01,25.647,1.466,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-07-01,25.088,0.764,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-08-01,24.579,0.961,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-09-01,25.018,0.7170000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-10-01,25.588,0.8690000000000001,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-11-01,26.264,0.94,Abengourou,Côte D'Ivoire,7.23N,4.05W
1877-12-01,26.011,2.031,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-01-01,26.474,1.3119999999999998,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-02-01,28.233,1.37,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-03-01,29.041999999999998,1.651,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-04-01,27.769,1.39,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-05-01,26.456999999999997,0.79,Abengourou,Côte D'Ivoire,7.23N,4.05W
1878-06-01,25.700000000000006,2.123,Abengourou,Côte D'Ivoire,7.23N,4.05W
